DancePartnerID	ID	Synonym	Type
34280	CHEBI:9437	foscan	metabolite
34280	CHEBI:9437	333378dihydro21h23hporphine5101520tetrayltetrakisphenol	metabolite
34281	CHEBI:9440	pyrrole24diol3acetyl5secbutyl	metabolite
34281	CHEBI:9440	tenuazonicacid	metabolite
34281	CHEBI:136842	tenuazonicacidcarbanion	metabolite
34281	CHEBI:136842	tenuazonicacid	metabolite
34282	CHEBI:9443	2s4r57dimethoxy83methylbut2en1yl2phenyl34dihydro2h1benzopyran4ol	metabolite
34283	CHEBI:9445	terazosin	metabolite
34283	CHEBI:9445	14amino67dimethoxy2quinazolinyl4tetrahydro2furanylcarbonylpiperazine	metabolite
34283	CHEBI:9445	terazosine	metabolite
34284	CHEBI:9446	14amino67dimethoxy2quinazolinyl4tetrahydro2furoylpiperazinemonohydrochloridedihydrate	metabolite
34284	CHEBI:9446	terazosinmonohydrochloridedihydrate	metabolite
34285	CHEBI:9448	en66dimethyl2hepten4ynylnmethyl1naphthalenemethanamine	metabolite
34285	CHEBI:9448	terbinafine	metabolite
34285	CHEBI:9448	en66dimethyl2hepten4ynylnmethyl1naphthalenemethylamine	metabolite
34286	CHEBI:9463	testosterone17betacyclopentanepropionate	metabolite
34286	CHEBI:9463	testosterone17betacyclopentylpropionate	metabolite
34286	CHEBI:9463	testosterone17betacypionate	metabolite
34286	CHEBI:9463	testosteronecypionate	metabolite
34286	CHEBI:9463	testosteronecyclopentylpropionate	metabolite
34286	CHEBI:9463	testosteronecyclopentanepropionate	metabolite
34287	CHEBI:9464	17hydroxyandrost4en3one17heptanoate	metabolite
34287	CHEBI:9464	171oxoheptyloxyandrost4en3one	metabolite
34287	CHEBI:9464	17betahydroxyandrost4en3oneheptanoate	metabolite
34287	CHEBI:9464	testosterone17enanthate	metabolite
34287	CHEBI:9464	testosteroneheptanoate	metabolite
34288	CHEBI:9470	tetracenomycinc	metabolite
34289	CHEBI:9473	tetrachlorosalicylanilide	metabolite
34290	CHEBI:9479	tetrahydroalstonine	metabolite
34290	CHEBI:9479	methyl20alpha1617didehydro19alphamethyl18oxayohimban16carboxylate	metabolite
34290	CHEBI:142526	tetrahydroalstonine	metabolite
34291	CHEBI:9492	tetryzolinehcl	metabolite
34291	CHEBI:9492	tetryzolinehydrochloride	metabolite
34291	CHEBI:9492	21234tetrahydro1naphthyl2imidazolinemonohydrochloride	metabolite
34291	CHEBI:9492	21234tetrahydro1naphthyl2imidazolinehydrochloride	metabolite
34291	CHEBI:9492	tetrahydrozolinehydrochloride	metabolite
34291	CHEBI:9492	tyzanolhydrochloride	metabolite
34291	CHEBI:9492	tetrahydrozolinehcl	metabolite
34291	CHEBI:9492	tetrahydrozolinemonohydrochloride	metabolite
34292	CHEBI:9494	tetramethylrosamine	metabolite
34293	CHEBI:9495	tetramethylthioperoxydicarbonicdiamide	metabolite
34293	CHEBI:9495	bisdimethylthiocarbamoyldisulfide	metabolite
34293	CHEBI:9495	tetrathiuramdisulfide	metabolite
34293	CHEBI:9495	thiram	metabolite
34293	CHEBI:9495	tetramethylenethiuramdisulfide	metabolite
34293	CHEBI:9495	n1n1n3n3tetramethyl2dithioperoxy13dithiodicarbonicdiamide	metabolite
34293	CHEBI:9495	me2ncss2	metabolite
34293	CHEBI:9495	tetramethylthiuramdisulfide	metabolite
34293	CHEBI:9495	nndithiodicarbonothioylbisnmethylmethanamine	metabolite
34293	CHEBI:9495	bisdimethylthiocarbamoyldisulfid	metabolite
34293	CHEBI:9495	thiuram	metabolite
34293	CHEBI:9495	alphaalphadithiobisdimethylthioformamide	metabolite
34293	CHEBI:9495	tmtd	metabolite
34293	CHEBI:9495	tetramethylthiramdisulfid	metabolite
34293	CHEBI:9495	tetramethylthiuranedisulfide	metabolite
34293	CHEBI:9495	disulfuredetetramethylthiourame	metabolite
34293	CHEBI:9495	bisdimethylaminocarbonothioyldisulfide	metabolite
34293	CHEBI:9495	nntetramethylthiuramdisulfide	metabolite
34294	CHEBI:9499	ambrosanolide	metabolite
34295	CHEBI:9501	tetraphenylarsonium	metabolite
34295	CHEBI:9501	asph4	metabolite
34296	CHEBI:9505	55diphenyl33bis4nitrophenyl2233dimethoxybiphenyl44yleneditetrazoliumdichloride	metabolite
34296	CHEBI:9505	pnitrobluetetrazoliumchloride	metabolite
34296	CHEBI:9505	nbt	metabolite
34296	CHEBI:9505	3333dimethoxy11biphenyl44diylbis24nitrophenyl5phenyl2htetrazoliumdichloride	metabolite
34296	CHEBI:9505	nitrobluetetrazoliumchloride	metabolite
34296	CHEBI:9505	2233dimethoxy11biphenyl44diylbis34nitrophenyl5phenyl2htetrazol3iumdichloride	metabolite
34296	CHEBI:9505	nitrobluetetrazolium	metabolite
34297	CHEBI:9506	maculotoxin	metabolite
34297	CHEBI:9506	spheroidine	metabolite
34297	CHEBI:9506	tarichatoxin	metabolite
34297	CHEBI:9506	ttx	metabolite
34297	CHEBI:9506	octahydro12hydroxymethyl2imino59710adimethano10ah13dioxocino65dpyrimidine47101112pentol	metabolite
34297	CHEBI:9506	fugupoison	metabolite
34297	CHEBI:9506	tetrodontoxin	metabolite
34297	CHEBI:9506	tetrodotoxine	metabolite
34297	CHEBI:9506	babyloniajaponicatoxin1	metabolite
34297	CHEBI:9506	tetrodotoxin	metabolite
34297	CHEBI:9506	bjt1	metabolite
34297	CHEBI:180459	tetrodotoxincation	metabolite
34297	CHEBI:180459	tetrodotoxin	metabolite
34297	CHEBI:180459	ttx1	metabolite
34298	CHEBI:9509	thalicarpine	metabolite
34298	CHEBI:9509	tbl	metabolite
34298	CHEBI:9509	taliblastine	metabolite
34299	CHEBI:9518	theasinensina	metabolite
34299	CHEBI:9518	445566hexahydroxy11biphenyl22diylbis2r3r57dihydroxy34dihydro2h1benzopyran23diylbis345trihydroxybenzoate	metabolite
34300	CHEBI:9519	thebaine	metabolite
34300	CHEBI:9519	45alphaepoxy36dimethoxy17methyl68morphinadien	metabolite
34300	CHEBI:9519	paramorphine	metabolite
34300	CHEBI:9519	5alpha67814tetradehydro45epoxy36dimethoxy17methylmorphinan	metabolite
34300	CHEBI:9519	3omethyloripavin	metabolite
34300	CHEBI:9519	5r9r13s45epoxy36dimethoxy9alphamethyl68morphinadien	metabolite
34300	CHEBI:59953	thebaine	metabolite
34301	CHEBI:9522	theogallin	metabolite
34302	CHEBI:9536	5allyl51methylbutyl2thioxodihydropyrimidine461h5hdione	metabolite
34302	CHEBI:9536	thioseconal	metabolite
34302	CHEBI:9536	5allyl51methylbutyl2thiobarbituricacid	metabolite
34302	CHEBI:9536	thiamylal	metabolite
34302	CHEBI:9536	5allyl51methylbutyl2thioxodihydro461h5hpyrimidinedione	metabolite
34302	CHEBI:9536	dihydro51methylbutyl52propenyl2thioxo461h5hpyrimidinedione	metabolite
34303	CHEBI:9544	3ethylmercapto101methylpiperazinyl4propylphenothiazine	metabolite
34303	CHEBI:9544	2ethylthio1034methylpiperazin1ylpropyl10hphenothiazine	metabolite
34303	CHEBI:9544	ethylthioperazine	metabolite
34303	CHEBI:9544	thiethylperazine	metabolite
34304	CHEBI:9546	ethylmercurithiosalicylicacidsodiumsalt	metabolite
34304	CHEBI:9546	thimerosal	metabolite
34304	CHEBI:9546	mercurothiolate	metabolite
34304	CHEBI:9546	sodiummerthiolate	metabolite
34304	CHEBI:9546	sodiumethylmercurithiosalicylate	metabolite
34304	CHEBI:9546	ethyl2mercaptobenzoatosmercurysodiumsalt	metabolite
34304	CHEBI:9546	thiomersal	metabolite
34304	CHEBI:9546	ethylmercurithiosalicylatesodium	metabolite
34304	CHEBI:9546	oethylmercurithiobenzoicacidsodiumsalt	metabolite
34304	CHEBI:9546	merthiolate	metabolite
34304	CHEBI:9546	thiomersalate	metabolite
34304	CHEBI:9546	ocarboxyphenylthioethylmercurysodiumsalt	metabolite
34305	CHEBI:9555	2amino19dihydropurine6thione	metabolite
34305	CHEBI:9555	thioguanine	metabolite
34305	CHEBI:9555	6mercaptoguanine	metabolite
34305	CHEBI:9555	2aminopurine6thiol	metabolite
34305	CHEBI:9555	2aminopurine61hthione	metabolite
34305	CHEBI:9555	2aminopurin6thiol	metabolite
34305	CHEBI:9555	2amino6merkaptopurin	metabolite
34305	CHEBI:9555	6tg	metabolite
34305	CHEBI:9555	2amino6mercaptopurine	metabolite
34305	CHEBI:9555	2amino17dihydro6hpurine6thione	metabolite
34305	CHEBI:9555	6mercapto2aminopurine	metabolite
34305	CHEBI:9555	2amino6mp	metabolite
34305	CHEBI:9555	thg	metabolite
34305	CHEBI:9555	tioguanin	metabolite
34305	CHEBI:9555	6thioguanine	metabolite
34305	CHEBI:9555	2amino6purinethiol	metabolite
34306	CHEBI:9561	sodiumpentothiobarbital	metabolite
34306	CHEBI:9561	sodiumthiopental	metabolite
34306	CHEBI:9561	monosodium5ethyl51methylbutylthiobarbiturate	metabolite
34306	CHEBI:9561	sodiumpentothal	metabolite
34306	CHEBI:9561	sodiumthiopentone	metabolite
34306	CHEBI:9561	penthiobarbitalsodium	metabolite
34306	CHEBI:9561	sodium5ethyl51methylbutyl2thiobarbiturate	metabolite
34306	CHEBI:9561	thiopentonesodium	metabolite
34306	CHEBI:9561	sodiumthiopentobarbital	metabolite
34307	CHEBI:9566	3methylmercapton2nmethyl2piperidylethylphenothiazine	metabolite
34307	CHEBI:9566	1021methyl2piperidylethyl2methylsulfanylphenothiazine	metabolite
34307	CHEBI:9566	2methylmercapto102nmethyl2piperidylethylphenothiazine	metabolite
34307	CHEBI:9566	thioridazin	metabolite
34308	CHEBI:9586	r144bis3methyl2thienyl3butenylnipecoticacid	metabolite
34308	CHEBI:9586	rtiagabine	metabolite
34309	CHEBI:9587	2s5r6r62r2carboxy2thiophen3ylacetylamino33dimethyl7oxo4thia1azabicyclo320heptane2carboxylicacid	metabolite
34309	CHEBI:9587	alphacarboxy3thienylmethylpenicillin	metabolite
34310	CHEBI:9589	ticlopidinehcl	metabolite
34311	CHEBI:9590	42theonyl23dichlorphenoxyessigsaeure	metabolite
34311	CHEBI:9590	23dichloro42thiophenecarbonylphenoxyaceticacid	metabolite
34311	CHEBI:9590	23dichloro42thenoylphenoxyaceticacid	metabolite
34311	CHEBI:9590	42thienylketo23dichlorophenoxyaceticacid	metabolite
34311	CHEBI:9590	thienylicacid	metabolite
34311	CHEBI:9590	ticrynafen	metabolite
34312	CHEBI:9595	5episarsasapogenin	metabolite
34312	CHEBI:9595	3beta5alpha25rspirostan3ol	metabolite
34312	CHEBI:9595	tigogenin	metabolite
34312	CHEBI:9595	5alpha25rspirostan3betaol	metabolite
34313	CHEBI:9600	timololmaleate	metabolite
34313	CHEBI:9600	1tertbutylamino34morpholino125thiadiazol3yloxy2propanolmaleate	metabolite
34313	CHEBI:9600	timololhydrogenmaleate	metabolite
34313	CHEBI:9600	stimololhydrogenmaleate	metabolite
34314	CHEBI:9606	tirofibanhcl	metabolite
34314	CHEBI:9606	2s2butylsulfonylamino344piperidin4ylbutoxyphenylpropanoicacidhydrochloridemonohydrate	metabolite
34314	CHEBI:9606	tirofibanhydrochloridemonohydrate	metabolite
34315	CHEBI:9613	ccris591	metabolite
34315	CHEBI:9613	nptoluenesulfonylnhexamethyleniminourea	metabolite
34315	CHEBI:9613	4ptolylsulfonyl11hexamethylenesemicarbazide	metabolite
34315	CHEBI:9613	1hexahydro1azepinyl3ptolylsulfonylurea	metabolite
34315	CHEBI:9613	einecs2145883	metabolite
34315	CHEBI:9613	brn1323565	metabolite
34315	CHEBI:9613	1hexahydro1hazepin1yl3ptolylsulfonylurea	metabolite
34315	CHEBI:9613	nhexahydro1hazepin1ylaminocarbonyl4methylbenzenesulfonamide	metabolite
34315	CHEBI:9613	u17835	metabolite
34316	CHEBI:9619	tolmetinsodiumanhydrous	metabolite
34316	CHEBI:9619	sodium1methyl54methylbenzoyl1hpyrrole2acetate	metabolite
34317	CHEBI:9620	methyl3methylphenylcarbamothioicacido2naphthalenylester	metabolite
34317	CHEBI:9620	tolnaphthate	metabolite
34317	CHEBI:9620	o2naphthylmndimethylthiocarbanilate	metabolite
34317	CHEBI:9620	nmethyln3methylphenyl1naphthalen2yloxymethanethioamide	metabolite
34317	CHEBI:9620	mndimethylthiocarbanilicacido2naphthylester	metabolite
34317	CHEBI:9620	2naphthylnmethyln3tolylthionocarbamate	metabolite
34318	CHEBI:9622	r2alpha2diisopropylaminoethylbenzylpcresol	metabolite
34318	CHEBI:9622	tolterodine	metabolite
34319	CHEBI:9629	5alphatomatidan3betaol	metabolite
34319	CHEBI:9629	tomatidin	metabolite
34319	CHEBI:9629	3beta5alpha22beta25sspirosolan3ol	metabolite
34319	CHEBI:9629	tomatidine	metabolite
34319	CHEBI:166999	tomatidine	metabolite
34320	CHEBI:9637	ac4464	metabolite
34320	CHEBI:9637	npropan2ylcarbamoyl43methylphenylaminopyridine3sulfonamide	metabolite
34320	CHEBI:9637	torsemide	metabolite
34320	CHEBI:9637	jdl464	metabolite
34320	CHEBI:9637	bm02015	metabolite
34320	CHEBI:9637	n1methylethylaminocarbonyl43methylphenylamino3pyridinesulfonamide	metabolite
34320	CHEBI:9637	1isopropyl34mtoluidino3pyridylsulfonylurea	metabolite
34320	CHEBI:9637	nisopropylcarbamoyl43methylphenylaminopyridine3sulfonamide	metabolite
34321	CHEBI:9638	torulene	metabolite
34322	CHEBI:9642	tpck	metabolite
34322	CHEBI:9642	ntosyllphenylalanylchloromethylketone	metabolite
34322	CHEBI:9642	lnalphachloroacetylphenethylptoluenesulfonamide	metabolite
34322	CHEBI:9642	l1tosylamido2phenylethylchloromethylketone	metabolite
34322	CHEBI:9642	tosphech2cl	metabolite
34322	CHEBI:9642	tosylphenylalanylchloromethylketone	metabolite
34322	CHEBI:9642	ntosyllphenylalaninechloromethylketone	metabolite
34323	CHEBI:9649	2s3ar7as1sns1carboxy3phenylpropylalanylhexahydro2indolinecarboxylicacid1ethylester	metabolite
34323	CHEBI:9649	ru44570	metabolite
34324	CHEBI:9654	trazodone	metabolite
34324	CHEBI:9654	2343chlorophenyl1piperazinylpropyl124triazolo43apyridin32hone	metabolite
34325	CHEBI:9655	trazodonehcl	metabolite
34325	CHEBI:9655	234mchlorophenyl1piperazinylpropylstriazolo43apyridin32honemonohydrochloride	metabolite
34326	CHEBI:9662	triacetylene	metabolite
34326	CHEBI:9662	135hexatriyne	metabolite
34326	CHEBI:9662	hcccccch	metabolite
34327	CHEBI:9666	alphatertbutylbeta4chlorophenoxy1h124triazole1ethanol	metabolite
34327	CHEBI:9666	24chlorophenoxy1tertbutyl21h124triazole1ylethanol	metabolite
34327	CHEBI:9666	beta4chlorophenoxyalpha11dimethylethyl1h124triazole1ethanol	metabolite
34328	CHEBI:9667	11beta16alpha17alpha21tetrahydroxy9alphafluoro14pregnadiene320dione	metabolite
34328	CHEBI:9667	9alphafluoro11beta16alpha17alpha21tetrahydroxypregna14diene320dione	metabolite
34328	CHEBI:9667	fluoxyprednisolone	metabolite
34328	CHEBI:9667	9alphafluoro11beta16alpha1721tetrahydroxypregna14diene320dione	metabolite
34328	CHEBI:9667	9alphafluoro16alphahydroxyprednisolone	metabolite
34328	CHEBI:9667	9fluoro11beta16alpha1721tetrahydroxypregna14diene320dione	metabolite
34329	CHEBI:9672	triangularine	metabolite
34329	CHEBI:9672	6angelyl9sarracinylretronecine	metabolite
34330	CHEBI:9673	122chloroethoxyphenylsulfonyl34methoxy6methyl135triazin2ylurea	metabolite
34330	CHEBI:9673	22chloroethoxyn4methoxy6methyl135triazin2ylaminocarbonylbenzenesulfonamide	metabolite
34331	CHEBI:9674	halcion	metabolite
34332	CHEBI:9675	alphaamino1h124triazole3propanoicacid	metabolite
34332	CHEBI:9675	3124triazol3ylalanine	metabolite
34332	CHEBI:9675	124triazole3alanine	metabolite
34332	CHEBI:9675	124triazolyl3alanine	metabolite
34333	CHEBI:9679	tribasiccalciumphosphate	metabolite
34333	CHEBI:9679	tricalciumphosphate	metabolite
34333	CHEBI:9679	calcigenolsimple	metabolite
34333	CHEBI:9679	calciumphosphate	metabolite
34333	CHEBI:9679	tertiarycalciumphosphate	metabolite
34333	CHEBI:9679	synthos	metabolite
34333	CHEBI:9679	calciumorthophosphate	metabolite
34333	CHEBI:9679	ca3po42	metabolite
34333	CHEBI:9679	calciumphosphatetribasic	metabolite
34333	CHEBI:9679	tricalciumorthophosphate	metabolite
34333	CHEBI:9679	tricalciumdiphosphate	metabolite
34334	CHEBI:9682	triclopyr	metabolite
34335	CHEBI:9683	hydrotrichlorothiazide	metabolite
34336	CHEBI:9690	alphaamino3oxo5isoxazolidineaceticacid	metabolite
34336	CHEBI:9690	tricholomicacid	metabolite
34337	CHEBI:9691	trichostachine	metabolite
34337	CHEBI:9691	trichostachin	metabolite
34337	CHEBI:9691	2e4e513benzodioxol5yl11pyrrolidinyl24pentadien1one	metabolite
34337	CHEBI:9691	2e4e52h13benzodioxol5yl1pyrrolidin1ylpenta24dien1one	metabolite
34337	CHEBI:9691	pyrroperine	metabolite
34337	CHEBI:9691	piperiline	metabolite
34337	CHEBI:9691	piperylin	metabolite
34337	CHEBI:9691	12e4e513benzodioxol5yl1oxo24pentadienylpyrrolidine	metabolite
34337	CHEBI:9691	piperyline	metabolite
34338	CHEBI:9699	1tridecene357911pentayne	metabolite
34338	CHEBI:9699	1tridecen357911pentayne	metabolite
34338	CHEBI:9699	1tridecene357911pentyne	metabolite
34339	CHEBI:9701	propethonum	metabolite
34339	CHEBI:9701	tridihexethyl	metabolite
34340	CHEBI:9702	tridihexethylbromide	metabolite
34341	CHEBI:9703	3cyclohexyl3hydroxy3phenylpropyltriethylammoniumchloride	metabolite
34342	CHEBI:9704	alpha2diethylaminoethylalphaphenylcyclohexanemethanolethiodide	metabolite
34342	CHEBI:9704	tridihexethyliodide	metabolite
34342	CHEBI:9704	propethonumiodide	metabolite
34342	CHEBI:9704	1cyclohexyl3diethylamino1phenyl1propanolethiodide	metabolite
34342	CHEBI:9704	3cyclohexyl3hydroxy3phenylpropyltriethylammoniumiodide	metabolite
34342	CHEBI:9704	3diethylamino1cyclohexyl1phenyl1propanolethiodide	metabolite
34342	CHEBI:9704	3diethylamino1phenyl1cyclohexyl1propanolethiodide	metabolite
34342	CHEBI:9704	trihexethyliodide	metabolite
34343	CHEBI:9710	trifluoperazinedihydrochloride	metabolite
34343	CHEBI:9710	trifluperazinedihydrochloride	metabolite
34343	CHEBI:9710	trifluoroperazinedihydrochloride	metabolite
34343	CHEBI:9710	2trifluoromethyl1031methyl4piperazinylpropylphenothiazinedihydrochloride	metabolite
34343	CHEBI:9710	trifluoperazinehcl	metabolite
34344	CHEBI:9711	103dimethylaminopropyl2trifluoromethylphenothiazine	metabolite
34344	CHEBI:9711	2trifluoromethyl10gammadimethylaminopropylphenothiazine	metabolite
34344	CHEBI:9711	2trifluoromethylpromazine	metabolite
34344	CHEBI:9711	trifluopromazine	metabolite
34345	CHEBI:9712	103dimethylaminopropyl2trifluoromethylphenothiazinemonohydrochloride	metabolite
34345	CHEBI:9712	trifluopromazinehydrochloride	metabolite
34345	CHEBI:9712	triflupromazinemonohydrochloride	metabolite
34345	CHEBI:9712	triflupromazinehydrochloride	metabolite
34345	CHEBI:9712	103dimethylaminopropyl2trifluoromethylphenothiazinehydrochloride	metabolite
34345	CHEBI:9712	triflupromazinehcl	metabolite
34345	CHEBI:9712	fluopromazinemonohydrochloride	metabolite
34346	CHEBI:9715	nn14piperazinediylbis222trichloroethylidenebisformamide	metabolite
34346	CHEBI:9715	nnpiperazine14diylbistrichloromethylmethylenediformamide	metabolite
34346	CHEBI:9715	14bis1formamido222trichloroethylpiperazine	metabolite
34346	CHEBI:9715	biformylchlorazin	metabolite
34346	CHEBI:9715	14bis222trichloro1formamidoethylpiperazine	metabolite
34347	CHEBI:9728	trimetaphan	metabolite
34347	CHEBI:9728	trimetaphanum	metabolite
34347	CHEBI:9728	trimethaphan	metabolite
34348	CHEBI:9729	trimetaphancamsilate	metabolite
34348	CHEBI:9729	d3413dibenzyl2ketoimidazolido12trimethylenethiophaniumdcamphorsulfonate	metabolite
34348	CHEBI:9729	trimethaphancamphorsulfonate	metabolite
34348	CHEBI:9729	trimetaphancamsylate	metabolite
34348	CHEBI:9729	13dibenzyldecahydro2oxoimidazo45cthieno12athiolium2oxo10boranesulfonate	metabolite
34348	CHEBI:9729	trimetaphancamphorsulfonate	metabolite
34348	CHEBI:9729	trimethaphancamphorsulphonate	metabolite
34348	CHEBI:9729	trimethaphan10camphorsulfonate	metabolite
34348	CHEBI:9729	13dibenzyldecahydro2oxoimidazo45cthieno12athiolium2oxo10bornanesulfonate11	metabolite
34348	CHEBI:9729	13dibenzyldecahydro2oxoimidazo45cthieno12athiolium10camphorsulfonate	metabolite
34349	CHEBI:9738	trimeprimine	metabolite
34349	CHEBI:9738	5gammadimethylaminobetamethylpropyl1011dihydro5hdibenzobfazepine	metabolite
34349	CHEBI:9738	trimipramine	metabolite
34349	CHEBI:9738	trimeproprimine	metabolite
34349	CHEBI:9738	53dimethylamino2methylpropyl1011dihydro5hdibenzbfazepine	metabolite
34349	CHEBI:9738	1011dihydronnbetatrimethyl5hdibenzbfazepine5propanamine	metabolite
34349	CHEBI:9738	rp7162	metabolite
34349	CHEBI:9738	betamethylimipramine	metabolite
34349	CHEBI:9738	sapilent	metabolite
34350	CHEBI:9746	norathyriol6obetadglucoside	metabolite
34351	CHEBI:9750	polyethyleneglycolmonoptertoctylphenylether	metabolite
34351	CHEBI:9750	41133tetramethylbutylphenylhydroxypolyoxyethylene	metabolite
34351	CHEBI:9750	polyethyleneglycolmonop1133tetramethylbutylphenylether	metabolite
34351	CHEBI:9750	pegp1133tetramethylbutylphenylether	metabolite
34351	CHEBI:9750	4tertoctylphenylpegether	metabolite
34351	CHEBI:9750	polyoxyethylene41133tetramethylbutylphenylether	metabolite
34351	CHEBI:9750	peg4tertoctylphenylether	metabolite
34351	CHEBI:9750	polyoxyethylenemonooctylphenylether	metabolite
34351	CHEBI:9750	octoxynol9	metabolite
34351	CHEBI:9750	peg4isooctylphenylether	metabolite
34351	CHEBI:9750	polyoxyethyleneptertoctylphenylether	metabolite
34352	CHEBI:9753	546hydroxy2578tetramethylchroman2ylmethoxybenzylthiazolidine24dione	metabolite
34352	CHEBI:9753	romglizone	metabolite
34352	CHEBI:9753	troglitazone	metabolite
34352	CHEBI:9753	allrac5p6hydroxy2578tetramethyl2chromanylmethoxybenzyl24thiazolidinedione	metabolite
34352	CHEBI:9753	rezulintn	metabolite
34353	CHEBI:9754	trisamino	metabolite
34353	CHEBI:9754	tham	metabolite
34353	CHEBI:9754	tris	metabolite
34353	CHEBI:9754	aminotrishydroxymethylmethane	metabolite
34353	CHEBI:9754	trishydroxymethylaminomethane	metabolite
34353	CHEBI:9754	2amino2hydroxymethyl13propanediol	metabolite
34353	CHEBI:9754	trisbuffer	metabolite
34353	CHEBI:9754	111trishydroxymethylmethanamine	metabolite
34353	CHEBI:9754	trometamol	metabolite
34353	CHEBI:9754	trisbase	metabolite
34353	CHEBI:9754	tromethamine	metabolite
34353	CHEBI:82282	phosphoricacidtris23dibromopropylester	metabolite
34353	CHEBI:82282	trisbp	metabolite
34353	CHEBI:82282	trisflameretardant	metabolite
34353	CHEBI:82282	tdbpp	metabolite
34353	CHEBI:82282	tris	metabolite
34354	CHEBI:9774	712dihydroxy66dimethoxy222trimethyltubocuraranium	metabolite
34354	CHEBI:9774	tubocurarin	metabolite
34354	CHEBI:9774	tubocurarine	metabolite
34354	CHEBI:9774	dtubocurarine	metabolite
34355	CHEBI:9775	tubulosine	metabolite
34356	CHEBI:9776	8alphaacetoxycostunolide	metabolite
34356	CHEBI:9776	tulipinolide	metabolite
34356	CHEBI:9776	epitulipinolide	metabolite
34356	CHEBI:10552	epitulipinolide	metabolite
34356	CHEBI:10552	eupatolideacetate	metabolite
34357	CHEBI:9798	ltyrosineethylester	metabolite
34357	CHEBI:9798	ethyltyrosineester	metabolite
34357	CHEBI:9798	ltyroet	metabolite
34358	CHEBI:9859	alphadgalp12alphadglcp12betadfruf	metabolite
34358	CHEBI:9859	umbelliferose	metabolite
34359	CHEBI:9884	5bis2chloroethylamino241h3hpyrimidinedione	metabolite
34359	CHEBI:9884	5aminouracilmustard	metabolite
34359	CHEBI:9884	5di2chloroethylaminouracil	metabolite
34359	CHEBI:9884	uracilmustard	metabolite
34359	CHEBI:9884	5nnbis2chloroethylaminouracil	metabolite
34359	CHEBI:9884	uracilnitrogenmustard	metabolite
34359	CHEBI:9884	aminouracilmustard	metabolite
34359	CHEBI:9884	5dibetachloroethylaminouracil	metabolite
34359	CHEBI:9884	5bis2chloroethylaminouracil	metabolite
34360	CHEBI:9921	2e34s7r7ar37dimethyl245677ahexahydro1hinden4yl2methylacrylicacid	metabolite
34360	CHEBI:9921	valerenicacid	metabolite
34361	CHEBI:9925	2propylvalericacidsodiumsalt	metabolite
34361	CHEBI:9925	depakene	metabolite
34361	CHEBI:9925	valproatesodium	metabolite
34361	CHEBI:9925	valproicacidsodiumsalt	metabolite
34361	CHEBI:9925	epilim	metabolite
34362	CHEBI:9927	npo1htetrazol5ylphenylbenzylnvaleryllvaline	metabolite
34362	CHEBI:9927	snvaleryln21htetrazol5ylbiphenyl4ylmethylvaline	metabolite
34362	CHEBI:9927	diovan	metabolite
34362	CHEBI:9927	npentanoyln21htetrazol5ylbiphenyl4ylmethyllvaline	metabolite
34363	CHEBI:9940	13alpha17betadihydroxy2betapiperidino5alphaandrostan16beta5alphayl1methylpiperidiniumbromidediacetate	metabolite
34363	CHEBI:9940	13alpha17betabisacetoxy2beta1piperidinyl5alphaandrostan16betayl1methylpiperidiniumbromide	metabolite
34364	CHEBI:9941	2isopropenyldihydrofurano4567quercetin	metabolite
34365	CHEBI:9943	venlafaxine	metabolite
34365	CHEBI:9943	elafax	metabolite
34366	CHEBI:9944	venlafaxinehcl	metabolite
34366	CHEBI:9944	1alphadimethylaminomethylpmethoxybenzylcyclohexanolhydrochloride	metabolite
34366	CHEBI:9944	wy45030	metabolite
34367	CHEBI:9947	veracevine	metabolite
34367	CHEBI:9947	protocevin	metabolite
34367	CHEBI:9947	49epoxycevane3beta4beta121416beta1720heptol	metabolite
34367	CHEBI:9947	cevane3beta4beta121416beta1720heptol49epoxy	metabolite
34367	CHEBI:9947	veracevin	metabolite
34367	CHEBI:9947	protocevine	metabolite
34368	CHEBI:9951	veratramine	metabolite
34368	CHEBI:9951	3beta23beta14151617tetradehydroveratraman323diol	metabolite
34369	CHEBI:9955	1r5r2pinen4one	metabolite
34369	CHEBI:9955	1r466trimethylbicyclo311hept3en2one	metabolite
34369	CHEBI:9955	dverbenone	metabolite
34369	CHEBI:9955	1rcis466trimethylbicyclo311hept3en2one	metabolite
34369	CHEBI:9955	verbenone	metabolite
34369	CHEBI:9955	1r5rpin2en4one	metabolite
34369	CHEBI:78316	cisverbenone	metabolite
34369	CHEBI:78316	verbenone	metabolite
34369	CHEBI:78316	lverbenoe	metabolite
34369	CHEBI:78316	levoverbenone	metabolite
34370	CHEBI:9973	vibriobactin	metabolite
34371	CHEBI:9984	vincaleukoblastinesulfate11salt	metabolite
34371	CHEBI:9984	velbantn	metabolite
34371	CHEBI:9984	vlbmonosulfate	metabolite
34371	CHEBI:9984	vinblastinesulfate	metabolite
34371	CHEBI:9984	vinblastine5	metabolite
34371	CHEBI:9984	exaltn	metabolite
34372	CHEBI:9985	vincamidol	metabolite
34372	CHEBI:9985	pervincamine	metabolite
34372	CHEBI:9985	methylvincaminate	metabolite
34372	CHEBI:9985	vincamine	metabolite
34373	CHEBI:10002	visnagidin	metabolite
34373	CHEBI:10002	5methoxy2methylfuranochromone	metabolite
34373	CHEBI:10002	desmethoxykhellin	metabolite
